"ID";"CSTMR_TYPE";"FULL_NM";"GNDR";"PHONE_AREA_CD";"PHONE_NMBR";"EMAIL";"exp_FULL_NM";"exp_GNDR";"exp_PHONE";"exp_EMAIL";"exp_CSTMR_TYPE";"tmp_full_phone"
1812;"Active";"Tisby Roxanna";"0";"203";"9181162";"pat.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
1821;"Prospect";"Shante Bechtol";"1";"203";"9181162";"pat.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
1824;"Closed";"SYSTEM MIGRATION";"1";"203";"2335394";"pat.laycraft@rogers.com";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 2335394"
1834;"Prospect";"Opichka Elizabeth";"0";"203";"5958406";"pat.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5958406"
1835;"Active";"Nerren Maryalice";"1";"203";"4825125";"pat.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4825125"
1838;"Active";"Brande Szwed";"1";"203";"3522791";"pat.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3522791"
1845;"Active";"Burger Aleida";"1";"203";"9181162";"PIRI3@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
1849;"Closed";"Isaura Cohee";"1";"203";"7805638";"pat.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 7805638"
1854;"Active";"Zavattieri Maira";"0";"203";"9181162";"PIRI58@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
1857;"Closed";"Limber Maurita";"0";"203";"5799768";"PIRI58@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5799768"
1863;"Active";"Felipe Rogness";"1";"203";"9181162";"PIRI58@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
1867;"Active";"Autumn Contopoulos";"1";"203";"9181162";"PIRI3@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
1878;"Active";"Savitsky Marlon";"1";"203";"5684683";"PIRI3@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5684683"
1882;"Active";"Pound Elinore";"0";"203";"2508320";;"VALID";"VALID";"VALID";"EMAIL_EMPTY";"VALID";"203 2508320"
1903;"Active";"SYSTEM MIGRATION";"0";"203";"2613577";"PIRI9@HOTMAIL.COM";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 2613577"
1944;"Active";"Baucher Veda";"1";"203";"9181162";"PU@DD.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
1958;"Active";"Rosalind Boeck";"0";"203";"8445000";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8445000"
1959;"Active";"Kemme Kira";"0";"203";"9181162";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
1970;"Closed";"Paige Arrocha";"1";"203";"9181162";;"VALID";"VALID";"VALID";"EMAIL_EMPTY";"VALID";"203 9181162"
1973;"Active";"Anabel Eaddy";"0";"203";"2283344";;"VALID";"VALID";"VALID";"EMAIL_EMPTY";"VALID";"203 2283344"
1974;"Prospect";"Sin Stephnie";"0";"203";"9935438";"t";"VALID";"VALID";"VALID";"EMAIL_INVALID";"VALID";"203 9935438"
1977;"Active";"Rigoni Jim";"1";"203";"9181162";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
1982;"Closed";"Teehee Lucia";"0";"203";"9181162";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
1990;"Prospect";"Season Karnish";"0";"203";"2641063";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2641063"
2007;"Active";"Audie Maragh";"0";"203";"9999999";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9999999"
2014;"Active";"Laroche Jenise";"1";"203";"9181162";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2032;"Active";"Iva Tumlin";"1";"203";"3352693";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3352693"
2036;"Active";"Lourdes Dake";"1";"203";"9181162";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2048;"Prospect";"Traci Pellerito";"1";"203";"5861921";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5861921"
2051;"Active";"Estella Berrio";"1";"203";"9181162";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2057;"Active";"Daine Frump";"0";"203";"9181162";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2058;"Active";"Cleven Kraig";"0";"203";"3456789";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3456789"
2061;"Active";"Acheson Georgiann";"0";"203";"9181162";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2062;"Active";"Leighann Currell";"0";"203";"9181162";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2078;"Prospect";"Genevie Jarels";"1";"203";"6231901";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6231901"
2089;"Active";"Nordlie Madeline";"0";"203";"8626961";"SIMON.AZAR@BMO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8626961"
2092;"Active";"Delisa Longwith";"1";"203";"9181162";"SIMON.AZAR@BMO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2101;"Active";"Elliot Deschene";"1";"203";"7569261";"SIMON.AZAR@BMO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 7569261"
2105;"Active";"Edie Gayner";"1";"203";"9181162";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2135;"Active";"SYSTEM MIGRATION";"1";"203";"9181162";"ab@abc.com";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2143;"Active";"Genny Vongsakda";"1";"203";"2484848";"ashley.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2484848"
2149;"Active";"Marianela Gamage";"0";"203";"3220415";"ashley.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3220415"
2171;"Active";"Lucila Jergen";"1";"203";"9181162";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2178;"Active";"Thim Melva";"0";"203";"9181162";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2193;"Active";"Kimiko Cerise";"0";"203";"9181162";"HANBOK@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2198;"Active";"SYSTEM MIGRATION";"0";"203";"3811712";"ab@abc.com";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 3811712"
2229;"Active";"Cavins Elfriede";"0";"203";"9181162";"j@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2236;"Prospect";"Devitt Ola";"1";"203";"9181162";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2237;"Prospect";"Simerly Blythe";"0";"203";"9181162";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2241;"Active";"Lehto Morgan";"0";"203";"9181162";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2255;"Active";"Andres Sorrel";"0";"203";"2246299";"JORDAN.SINGER@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2246299"
2294;"Active";"Pagett Tyisha";"1";"203";"9181162";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2307;"Active";"Lindsy Illas";"0";"203";"9181162";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2312;"Active";"Katherine Boderick";"1";"203";"9181162";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2316;"Active";"Erika Fagundo";"0";"203";"9181162";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2325;"Active";"Wint Marquita";"0";"203";"9181162";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2336;"Active";"Margareta Whatley";"0";"203";"7524551";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 7524551"
2337;"Active";"Virgina Notarnicola";"1";"203";"9239337";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9239337"
2348;"Active";"Mikkola Rikki";"1";"203";"7234671";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 7234671"
2357;"Active";"Cancilla Natashia";"0";"203";"9181162";"SIMON.AZAR@BMO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2367;"Active";"Riester Wilhelmina";"0";"203";"9181162";"abc@efg.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2383;"Closed";"Rys Yessenia";"1";"203";"9181162";"SIMON.AZAR@BMO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2387;"Active";"Junie Conour";"0";"203";"2535088";"B.RUBBLE@TELUS.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2535088"
2388;"Closed";"Adolph Wiglesworth";"0";"203";"9181162";"B.RUBBLE@TELUS.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2391;"Active";"Marica Otterholt";"1";"203";"9181162";"eee@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2404;"Active";"Keranen Johanne";"0";"203";"9181162";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2461;"Closed";"Mireille Wey";"1";"203";"5496030";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5496030"
2464;"Active";"Nicolle Lavis";"0";"203";"6246962";"NABI@NAVER.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6246962"
2471;"Active";"Rufina Dinola";"1";"203";"4170428";"PIRI3@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4170428"
2472;"Active";"Nohemi Penwell";"1";"203";"9181162";"pat.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2495;"Prospect";"Mockus Rubi";"1";"203";"9181162";"PIRI58@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2506;"Active";"Garoner Jan";"0";"203";"6646589";"PU@DD.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6646589"
2515;"Active";"Loughnan Nanette";"1";"203";"2557556";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2557556"
2516;"Prospect";"Vero Manual";"1";"203";"9181162";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2522;"Prospect";"Lucia Meitzler";"0";"203";"3847302";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3847302"
2531;"Active";"Lilian Delillo";"1";"203";"9181162";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2577;"Active";"Ena Gibbins";"1";"203";"9181162";"PIRI58@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2592;"Active";"Rohdenburg Luba";"0";"203";"4823475";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4823475"
2611;"Active";"Melchiori Adrien";"0";"203";"9181162";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2615;"Active";"Elane Prem";"1";"203";"3744950";"GOODY@HANMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3744950"
2639;"Active";"Silvana Yaple";"0";"203";"6560141";"PIRI58@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6560141"
2662;"Active";"Alishia Laliberte";"0";"203";"9181162";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2670;"Active";"Hattie Sonnenfeld";"0";"203";"9181162";"FRED.FLINSTONE@BEDROCK.PARK.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2701;"Closed";"Boulds Hye";"0";"203";"9181162";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2712;"Closed";"Mao Tibbals";"1";"203";"7523322";"abc@efg.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 7523322"
2715;"Active";"Colunga Sandee";"0";"203";"9181162";"ashley.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2717;"Prospect";"Olga Windauer";"0";"203";"6246962";"B.RUBBLE@TELUS.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6246962"
2720;"Active";"Klear Tilda";"0";"203";"9181162";"eee@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2722;"Prospect";"Scholfield Simon";"0";"203";"9181162";"FRED.FLINSTONE@BEDROCK.PARK.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2735;"Active";"Huong Tinder";"1";"203";"9181162";"ashley.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2736;"Active";"Ellena Goller";"0";"203";"9181162";"ashley.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2753;"Active";"Troy Amaro";"1";"203";"9181162";"ashley.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2766;"Active";"Yaker Tequila";"0";"203";"9181162";"eee@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2774;"Active";"Celeste Merales";"0";"203";"9181162";"abc@efg.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2783;"Active";"Shelby Doughton";"0";"203";"9181162";"ashley.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2787;"Active";"Trenton Vanderbeek";"1";"203";"6785413";"eee@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6785413"
2790;"Active";"Minh Mixson";"1";"203";"9181162";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2804;"Prospect";"David Marr";"1";"203";"101212";"FRED.FLINSTONE@BEDROCK.PARK.ON.CA";"VALID";"VALID";"INVALID_CHARS";"VALID";"VALID";"203 101212"
2805;"Active";"Eynon Donnie";"1";"203";"9181162";"FRED.FLINSTONE@BEDROCK.PARK.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2825;"Active";"Tieu Santa";"0";"203";"9181162";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2828;"Active";"Marisha Yoss";"0";"203";"9181162";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2848;"Active";"Senaida Clarity";"1";"203";"8342422";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8342422"
2853;"Active";"Sivan Leora";"1";"203";"9181162";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2858;"Active";"Kandace Roston";"1";"203";"9181162";"GOODY@HANMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2859;"Active";"Nyla Finell";"0";"203";"9181162";"GOODY@HANMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2878;"Active";"Lawanna Bruening";"1";"203";"9181162";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2881;"Closed";"Comden Yulanda";"0";"203";"6462961";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6462961"
2893;"Active";"Sidney Weldy";"0";"203";"9181162";"SidneyW@GMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2897;"Prospect";"Bowdich Doyle";"1";"203";"6123456";"GORDANSINGER@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6123456"
2902;"Active";"Wolk Zita";"0";"203";"9181162";"GORDANSINGER@GMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2905;"Active";"SYSTEM MIGRATION";"1";"203";"9181162";"GOODY@HANMAIL.COM";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2947;"Active";"Gerardo Minnaert";"1";"203";"9181162";"j@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2952;"Prospect";"Alyssa Weissenbach";"1";"203";"9181162";"GORDANSINGER@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
2956;"Active";"Maciarello Margareta";"1";"203";"9181162";"j@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3011;"Active";"Stadelman Amos";"0";"203";"9181162";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3025;"Active";"Lee Yablonski";"1";"203";"3470697";"j@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3470697"
3030;"Active";"Lucis Sylvia";"0";"203";"2452286";"NABI@NAVER.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2452286"
3034;"Active";"Hilleary Vennie";"0";"203";"2842258";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2842258"
3037;"Active";"Fae Sultana";"1";"203";"4749555";"pat.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4749555"
3038;"Active";"Babbs Eleonore";"1";"203";"9181162";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3057;"Active";"Klinich Alethea";"1";"203";"9181162";"NABI@NAVER.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3079;"Active";"Boney Rickey";"0";"203";"4749555";"pat.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4749555"
3100;"Prospect";"Tapaha Fabian";"1";"203";"9181162";"NABI@NAVER.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3104;"Active";"Hultz Austin";"0";"203";"9181162";"pat.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3133;"Prospect";"Normand Marshburn";"1";"203";"46657568";"PIRI58@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 46657568"
3134;"Active";"Karoline Farace";"0";"203";"8777739";"NABI@NAVER.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8777739"
3170;"Active";"Garfield Wuitschick";"1";"203";"9181162";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3173;"Active";"Arline Arcangel";"0";"203";"8671111";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8671111"
3179;"Active";"Fidelia Fenstermacher";"1";"203";"9181162";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3180;"Active";"Hastert Terrell";"1";"203";"6952431";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6952431"
3196;"Prospect";"Countee Leonore";"1";"203";"3172215";"PIRI58@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3172215"
3202;"Active";"Nathe Ollie";"1";"203";"6660614";"PU@DD.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6660614"
3206;"Closed";"Solymani Lili";"0";"203";"5497071";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5497071"
3208;"Prospect";"Dorine Orouke";"0";"203";"4170423";"PU@DD.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4170423"
3220;"Active";"Dolton Maurice";"0";"203";"9181162";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3262;"Active";"Rumphol Rashad";"0";"203";"7897038";"PU@DD.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 7897038"
3268;"Active";"Hendrixson Florine";"0";"203";"9181162";"PU@DD.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3273;"Active";"Pittsley Ka";"0";"203";"9181162";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3283;"Closed";"McChristion Antonio";"0";"203";"9181162";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3300;"Active";"Naida Semmler";"0";"203";"9181162";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3301;"Active";"Rosecrans Elizabet";"0";"203";"5298500";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5298500"
3320;"Active";"Phung Sakai";"0";"203";"3172215";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3172215"
3333;"Active";"Lobalbo Florance";"0";"203";"9181162";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3334;"Active";"Anne Waldroup";"0";"203";"8776869";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8776869"
3344;"Active";"Kosareff Sharla";"1";"203";"9181162";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3359;"Active";"Derizzio Olimpia";"0";"203";"9181162";"SIMON.AZAR@BMO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3376;"Active";"Kuzara Shaniqua";"1";"203";"9181162";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3377;"Active";"Vranich Evelina";"1";"203";"9181162";"SIMON.AZAR@BMO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3386;"Active";"Jacinda Sendro";"1";"203";"9181162";"abc@efg.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3392;"Active";"Dawn Dornbrook";"0";"203";"2641063";"FRED.FLINSTONE@BEDROCK.PARK.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2641063"
3396;"Active";"Chi Fornaro";"0";"203";"9181162";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3406;"Active";"Anisa Rosada";"0";"203";"9181162";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3415;"Active";"Dana Longley";"0";"203";"9181162";"eee@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3428;"Closed";"Dirth Laurie";"0";"203";"9181162";"B.RUBBLE@TELUS.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3438;"Active";"Mahi Trudie";"0";"203";"9181162";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3439;"Active";"Sprankle Maxie";"0";"203";"2613577";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2613577"
3444;"Active";"Karen Dewing";"1";"203";"3870132";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3870132"
3448;"Active";"Hulda Critz";"1";"203";"6296134";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6296134"
3462;"Prospect";"SYSTEM MIGRATION";"1";"203";"9181162";"GORDANSINGER@GMAIL.COM";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3484;"Active";"Housner Tobi";"1";"203";"9181162";"GORDANSINGER@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3488;"Active";"Berenice Paprocki";"0";"203";"5491111";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5491111"
3497;"Closed";"Wayne Kalter";"0";"203";"9181162";"HANBOK@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3508;"Active";"Ringgold Danna";"0";"203";"9181162";"j@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3529;"Prospect";"Bilbrew Cinthia";"1";"203";"9181162";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3533;"Prospect";"In Kaiama";"1";"203";"9181162";"j@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3550;"Active";"Darcey Cupp";"0";"203";"9181162";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3556;"Closed";"Lese Jammie";"0";"203";"9181162";"pat.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3562;"Prospect";"Gemmen Rosia";"1";"203";"9181162";"pat.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3566;"Prospect";"Jenniffer Titzer";"1";"203";"5620175";"PIRI58@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5620175"
3567;"Active";"Birrell Elsie";"1";"203";"3459099";"PIRI3@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3459099"
3570;"Active";"Gisin Marcelo";"0";"203";"2334455";"PIRI3@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2334455"
3575;"Prospect";"Nancee Hirschfeld";"0";"203";"9181162";"PIRI58@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3578;"Active";"Stoffel Chieko";"0";"203";"9181162";"pat.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3585;"Active";"Bratchett Willette";"1";"203";"9181162";"PIRI58@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3589;"Prospect";"Rachael Doornbos";"0";"203";"9181162";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3596;"Active";"SYSTEM MIGRATION";"0";"203";"9181162";"PIRI9@HOTMAIL.COM";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 9181162"
3603;"Active";"Filipelli Janey";"0";"203";"9181162";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
